hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H002,Revision Of Hip Or Knee Replacement With Mcc,466,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",41019.65,other,37940.03,95822.73,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement With Mcc,466,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,PPO,,58.7,,95822.73,percent of total billed charges,37940.03,95822.73,
H002,Revision Of Hip Or Knee Replacement With Mcc,466,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,CareFirst PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",85461.98,other,37940.03,95822.73,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement With Mcc,466,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",37940.03,other,37940.03,95822.73,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement With Cc,467,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",30658.08,other,20209.32,53654.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement With Cc,467,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",27447.29,other,20209.32,53654.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement With Cc,467,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,PPO,,58.7,,23600.46,percent of total billed charges,20209.32,53654.48,
H002,Revision Of Hip Or Knee Replacement With Cc,467,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,CareFirst PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",36361.46,other,20209.32,53654.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement With Cc,467,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",20209.32,other,20209.32,53654.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement With Cc,467,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,Non-Options All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",53654.48,other,20209.32,53654.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement Without Cc/Mcc,468,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",35717.19,other,15245.02,130451.91,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement Without Cc/Mcc,468,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,CareFirst PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",41965.49,other,15245.02,130451.91,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement Without Cc/Mcc,468,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",15245.02,other,15245.02,130451.91,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement Without Cc/Mcc,468,MS-DRG,,,,,facility,inpatient,,,,,,Johns Hopkins Health Plans,USFHP Government,,70,,130451.91,percent of total billed charges,15245.02,130451.91,
H002,Revision Of Hip Or Knee Replacement Without Cc/Mcc,468,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",20211.94,other,15245.02,130451.91,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Revision Of Hip Or Knee Replacement Without Cc/Mcc,468,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,Non-Options All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",40604.62,other,15245.02,130451.91,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extremity Without Mcc,470,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",8851.88,other,8851.88,56723.95,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extremity Without Mcc,470,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,CareFirst HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",24997.96,other,8851.88,56723.95,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extremity Without Mcc,470,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,CareFirst PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",31631.15,other,8851.88,56723.95,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extremity Without Mcc,470,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",56723.95,other,8851.88,56723.95,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
