hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H004,HC GENOTYPE DNA HIV REVERSE T,30600091,CDM,306,RC,87901,HCPCS,facility,both,,,,229.29,229.29,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC HEPATITIS C - DNA OR RNA,30600092,CDM,306,RC,87902,HCPCS,facility,both,,,,805.13,805.13,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC HEPATITIS C - DNA OR RNA,30600092,CDM,306,RC,87902,HCPCS,facility,both,,,,591.6,591.6,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC HEPATITIS C - DNA OR RNA,30600092,CDM,306,RC,87902,HCPCS,facility,both,,,,224.32,224.32,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC PHENOTYPE DNA HIV W/CULTURE; 1-10 DRUGS,30600093,CDM,306,RC,87903,HCPCS,facility,both,,,,805.13,805.13,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC PHENOTYPE DNA HIV W/CULTURE; 1-10 DRUGS,30600093,CDM,306,RC,87903,HCPCS,facility,both,,,,666.64,666.64,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC PHENOTYPE DNA HIV W/CULTURE; 1-10 DRUGS,30600093,CDM,306,RC,87903,HCPCS,facility,both,,,,591.6,591.6,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC GENOTYPE DNA HIV OTHER REGION,30600094,CDM,306,RC,87906,HCPCS,facility,both,,,,175.62,175.62,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC IDENT BY DNA SEQUENCE,30600095,CDM,306,RC,87153,HCPCS,facility,both,,,,161.02,161.02,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC IDENT BY DNA SEQUENCE,30600095,CDM,306,RC,87153,HCPCS,facility,both,,,,114,114,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC LEGIONELLA AG,30600097,CDM,306,RC,87449,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC LEGIONELLA AG,30600097,CDM,306,RC,87449,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC LEGIONELLA AG,30600097,CDM,306,RC,87449,HCPCS,facility,both,,,,53.54,53.54,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC STREP PNUMO AG,30600098,CDM,306,RC,87449,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC STREP PNUMO AG,30600098,CDM,306,RC,87449,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC STREP PNUMO AG,30600098,CDM,306,RC,87449,HCPCS,facility,both,,,,53.54,53.54,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC CRYPT AG TITER,30600099,CDM,306,RC,87449,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC CRYPT AG TITER,30600099,CDM,306,RC,87449,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC CRYPT AG TITER,30600099,CDM,306,RC,87449,HCPCS,facility,both,,,,10.68,10.68,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC CRYPTOSPOR AG BY IFA,30600151,CDM,306,RC,87272,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC CLOSTRIDIUM AG EIA,30600152,CDM,306,RC,87324,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC CLOSTRIDIUM AG EIA,30600152,CDM,306,RC,87324,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC CLOSTRIDIUM AG EIA,30600152,CDM,306,RC,87324,HCPCS,facility,both,,,,10.49,10.49,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC CRYPTOSPORIDIUM AG EIA,30600153,CDM,306,RC,87328,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC HIV-1 AG EIA,30600154,CDM,306,RC,87390,HCPCS,facility,both,,,,24.06,24.06,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC INFLUENZA A/B AG EIA,30600155,CDM,306,RC,87400,HCPCS,facility,both,,,,94.72,94.72,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC INFLUENZA A/B AG EIA,30600155,CDM,306,RC,87400,HCPCS,facility,both,,,,69.6,69.6,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC INFLUENZA A/B AG EIA,30600155,CDM,306,RC,87400,HCPCS,facility,both,,,,14.13,14.13,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC RESP SYNCYTIAL AG EIA,30600156,CDM,306,RC,87420,HCPCS,facility,both,,,,13.91,13.91,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC RESP SYNCYTIAL AG EIA,30600156,CDM,306,RC,87420,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC RESP SYNCYTIAL AG EIA,30600156,CDM,306,RC,87420,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC CHLAMYDIA P AMPLIF NA PROBE,30600157,CDM,306,RC,87486,HCPCS,facility,both,,,,47.87,47.87,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC CHLAMYDIA T DIR NA PROBE,30600158,CDM,306,RC,87490,HCPCS,facility,both,,,,106.58,106.58,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC CHLAMYDIA T DIR NA PROBE,30600158,CDM,306,RC,87490,HCPCS,facility,both,,,,78.3,78.3,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC CHLAMYDIA T DIR NA PROBE,30600158,CDM,306,RC,87490,HCPCS,facility,both,,,,22.75,22.75,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC MYCOBACTERIA A AMPLIF NA PROBE,30600159,CDM,306,RC,87561,HCPCS,facility,both,,,,47.87,47.87,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC INFLUENZA IA W DO,30600160,CDM,306,RC,87804,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC INFLUENZA IA W DO,30600160,CDM,306,RC,87804,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC INFLUENZA IA W DO,30600160,CDM,306,RC,87804,HCPCS,facility,both,,,,16.55,16.55,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC PHENOTYPE IFECT AGENT DRUG (160),30600161,CDM,306,RC,87900,HCPCS,facility,both,,,,378.9,378.9,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC PHENOTYPE IFECT AGENT DRUG (160),30600161,CDM,306,RC,87900,HCPCS,facility,both,,,,177.82,177.82,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC CULTURE; IF EA ANTISERUM,30600164,CDM,306,RC,87140,HCPCS,facility,both,,,,7.61,7.61,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC MACROSCOPIC EXAM PARASITE,30600166,CDM,306,RC,87169,HCPCS,facility,both,,,,47.33,47.33,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC MACROSCOPIC EXAM PARASITE,30600166,CDM,306,RC,87169,HCPCS,facility,both,,,,4.31,4.31,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC NOS INFECTIOUS AG BY IF,30600168,CDM,306,RC,87299,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC NOS INFECTIOUS AG BY IF,30600168,CDM,306,RC,87299,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC NOS INFECTIOUS AG BY IF,30600168,CDM,306,RC,87299,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC ENTAMOEB HIST GROUP AG EIA,30600170,CDM,306,RC,87337,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC BARTONELLA AMPLIF NAP,30600171,CDM,306,RC,87471,HCPCS,facility,both,,,,300.83,300.83,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC BARTONELLA AMPLIF NAP,30600171,CDM,306,RC,87471,HCPCS,facility,both,,,,259.2,259.2,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC HEP-B AMPLIF NA PROBE,30600172,CDM,306,RC,87516,HCPCS,facility,both,,,,284.17,284.17,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC HEP-B AMPLIF NA PROBE,30600172,CDM,306,RC,87516,HCPCS,facility,both,,,,47.87,47.87,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC HEP-B AMPLIF NA PROBE,30600172,CDM,306,RC,87516,HCPCS,facility,both,,,,208.8,208.8,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC HERPES S NA QUAN,30600173,CDM,306,RC,87530,HCPCS,facility,both,,,,378.9,378.9,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC HERPES S NA QUAN,30600173,CDM,306,RC,87530,HCPCS,facility,both,,,,278.4,278.4,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC HERPES S NA QUAN,30600173,CDM,306,RC,87530,HCPCS,facility,both,,,,33.46,33.46,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC NEISSERIA DIR NA PROBE,30600174,CDM,306,RC,87590,HCPCS,facility,both,,,,27.36,27.36,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC DARK FIELD; W SPEC COLLECT,30600175,CDM,306,RC,87164,HCPCS,facility,both,,,,14.65,14.65,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC MACROSCOPIC EXAM ARTHROPOD,30600176,CDM,306,RC,87168,HCPCS,facility,both,,,,47.33,47.33,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC MACROSCOPIC EXAM ARTHROPOD,30600176,CDM,306,RC,87168,HCPCS,facility,both,,,,34.8,34.8,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC MACROSCOPIC EXAM ARTHROPOD,30600176,CDM,306,RC,87168,HCPCS,facility,both,,,,3.82,3.82,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC SENSITIVITY - MLC EA PLATE,30600177,CDM,306,RC,87187,HCPCS,facility,both,,,,14.14,14.14,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC SENSITIVITY - MYCOBACT EA AGNT,30600178,CDM,306,RC,87190,HCPCS,facility,both,,,,7.7,7.7,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC SENSITIVITY - MYCOBACT EA AGNT,30600178,CDM,306,RC,87190,HCPCS,facility,both,,,,35.5,35.5,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC TOXIN ASSAY TISSUE CULTURE,30600179,CDM,306,RC,87230,HCPCS,facility,both,,,,71.05,71.05,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC TOXIN ASSAY TISSUE CULTURE,30600179,CDM,306,RC,87230,HCPCS,facility,both,,,,23.8,23.8,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC TOXIN ASSAY TISSUE CULTURE,30600179,CDM,306,RC,87230,HCPCS,facility,both,,,,52.2,52.2,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC VIRUS ISOLATE; EMBRYO EGG INJ,30600180,CDM,306,RC,87250,HCPCS,facility,both,,,,26.68,26.68,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC CYTOMEGALOVIRUS AG EIA,30600181,CDM,306,RC,87332,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC HIV-1 AG W/HIV-1 & HIV-2 AB,30600182,CDM,306,RC,87389,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC HIV-1 AG W/HIV-1 & HIV-2 AB,30600182,CDM,306,RC,87389,HCPCS,facility,both,,,,32.86,32.86,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC HIV-1 AG W/HIV-1 & HIV-2 AB,30600182,CDM,306,RC,87389,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC SHIGA-LIKE TOXIN AG EIA,30600183,CDM,306,RC,87427,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC SHIGA-LIKE TOXIN AG EIA,30600183,CDM,306,RC,87427,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC INFLUENZA DNA AMP PROB 1+,30600184,CDM,306,RC,87501,HCPCS,facility,both,,,,70.01,70.01,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC HERPES 6 NA QUAN,30600185,CDM,306,RC,87533,HCPCS,facility,both,,,,378.9,378.9,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC HERPES 6 NA QUAN,30600185,CDM,306,RC,87533,HCPCS,facility,both,,,,38.71,38.71,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC HIV-2 PROBE&REVRSE TRNSCRIPJ,30600186,CDM,306,RC,87538,HCPCS,facility,both,,,,47.87,47.87,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC LEGIONELLA DIR NA PROBE,30600187,CDM,306,RC,87540,HCPCS,facility,both,,,,27.36,27.36,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC MYCOBACTERIA DIR NA PROBE,30600188,CDM,306,RC,87550,HCPCS,facility,both,,,,27.36,27.36,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC RESP VIRUS 6-11 TARGETS,30600189,CDM,306,RC,87632,HCPCS,facility,both,,,,284.17,284.17,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC RESP VIRUS 6-11 TARGETS,30600189,CDM,306,RC,87632,HCPCS,facility,both,,,,291.18,291.18,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC RESP VIRUS 6-11 TARGETS,30600189,CDM,306,RC,87632,HCPCS,facility,both,,,,208.8,208.8,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC STAPH A DNA AMP PROBE,30600190,CDM,306,RC,87640,HCPCS,facility,both,,,,47.87,47.87,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC STREP B DNA AMP PROBE,30600191,CDM,306,RC,87653,HCPCS,facility,both,,,,284.17,284.17,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC STREP B DNA AMP PROBE,30600191,CDM,306,RC,87653,HCPCS,facility,both,,,,208.8,208.8,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC STREP B DNA AMP PROBE,30600191,CDM,306,RC,87653,HCPCS,facility,both,,,,34.8,34.8,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC DIR NA PROBE MULTI ORGANISMS,30600192,CDM,306,RC,87800,HCPCS,facility,both,,,,54.72,54.72,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC STREP B IA W DO,30600193,CDM,306,RC,87802,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC STREP B IA W DO,30600193,CDM,306,RC,87802,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC STREP B IA W DO,30600193,CDM,306,RC,87802,HCPCS,facility,both,,,,12.73,12.73,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC CLOSTRIDIUM DIFF IA W DO,30600194,CDM,306,RC,87803,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC RSV IA W DIR OBSERV,30600195,CDM,306,RC,87807,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC STREP A ASSAY W/OPTIC,30600196,CDM,306,RC,87880,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC STREP A ASSAY W/OPTIC,30600196,CDM,306,RC,87880,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC STREP A ASSAY W/OPTIC,30600196,CDM,306,RC,87880,HCPCS,facility,both,,,,16.53,16.53,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC GENOTYPE CYTOMEGALOVIRUS,30600197,CDM,306,RC,87910,HCPCS,facility,both,,,,351.22,351.22,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC GENOTYPE DNA HEPATITIS B,30600198,CDM,306,RC,87912,HCPCS,facility,both,,,,236.8,236.8,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC GENOTYPE DNA HEPATITIS B,30600198,CDM,306,RC,87912,HCPCS,facility,both,,,,351.22,351.22,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC GENOTYPE DNA HEPATITIS B,30600198,CDM,306,RC,87912,HCPCS,facility,both,,,,174,174,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC TRICHOMONAS ASSAY W/OPTIC,30600199,CDM,306,RC,87808,HCPCS,facility,both,,,,15.02,15.02,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,"HC HOMOGENIZATION, TISSUE, FOR CULTURE",30600200,CDM,306,RC,87176,HCPCS,facility,both,,,,355.2,355.2,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,"HC HOMOGENIZATION, TISSUE, FOR CULTURE",30600200,CDM,306,RC,87176,HCPCS,facility,both,,,,261,261,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,"HC HOMOGENIZATION, TISSUE, FOR CULTURE",30600200,CDM,306,RC,87176,HCPCS,facility,both,,,,5.83,5.83,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC IA BY EIA-MULTISTEP (250,30600201,CDM,306,RC,87449,HCPCS,facility,both,,,,59.19,59.19,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC IA BY EIA-MULTISTEP (250,30600201,CDM,306,RC,87449,HCPCS,facility,both,,,,43.5,43.5,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC IA BY EIA-MULTISTEP (250,30600201,CDM,306,RC,87449,HCPCS,facility,both,,,,10.68,10.68,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC RESP VIRUS 3-5 TARGETS,30600202,CDM,306,RC,87631,HCPCS,facility,both,,,,142.08,142.08,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC RESP VIRUS 3-5 TARGETS,30600202,CDM,306,RC,87631,HCPCS,facility,both,,,,142.63,142.63,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC RESP VIRUS 3-5 TARGETS,30600202,CDM,306,RC,87631,HCPCS,facility,both,,,,104.4,104.4,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC  GENOTYPE DNA HIV OTH REGION (180),30600203,CDM,306,RC,87906,HCPCS,facility,both,,,,426.27,426.27,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC  GENOTYPE DNA HIV OTH REGION (180),30600203,CDM,306,RC,87906,HCPCS,facility,both,,,,109.39,109.39,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC  GENOTYPE DNA HIV OTH REGION (180),30600203,CDM,306,RC,87906,HCPCS,facility,both,,,,313.2,313.2,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC  GENOTYPE DNA HIV OTH REGION (185),30600204,CDM,306,RC,87906,HCPCS,facility,both,,,,438.08,438.08,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC  GENOTYPE DNA HIV OTH REGION (185),30600204,CDM,306,RC,87906,HCPCS,facility,both,,,,109.39,109.39,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC  GENOTYPE DNA HIV OTH REGION (185),30600204,CDM,306,RC,87906,HCPCS,facility,both,,,,321.9,321.9,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC  GENOTYPE DNA HIV OTH REGION (260),30600205,CDM,306,RC,87906,HCPCS,facility,both,,,,615.69,615.69,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC  GENOTYPE DNA HIV OTH REGION (260),30600205,CDM,306,RC,87906,HCPCS,facility,both,,,,109.39,109.39,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC  GENOTYPE DNA HIV OTH REGION (260),30600205,CDM,306,RC,87906,HCPCS,facility,both,,,,452.4,452.4,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC  GENOTYPE DNA HIV OTH REGION (340),30600206,CDM,306,RC,87906,HCPCS,facility,both,,,,805.13,805.13,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC  GENOTYPE DNA HIV OTH REGION (340),30600206,CDM,306,RC,87906,HCPCS,facility,both,,,,591.6,591.6,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC  GENOTYPE DNA HIV OTH REGION (340),30600206,CDM,306,RC,87906,HCPCS,facility,both,,,,109.39,109.39,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC  GENOTYPE DNA HIV OTH REGION (490),30600207,CDM,306,RC,87906,HCPCS,facility,both,,,,1160.31,1160.31,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC  GENOTYPE DNA HIV OTH REGION (490),30600207,CDM,306,RC,87906,HCPCS,facility,both,,,,109.39,109.39,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC  GENOTYPE DNA HIV OTH REGION (490),30600207,CDM,306,RC,87906,HCPCS,facility,both,,,,852.6,852.6,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC  GENOTYPE DNA HIV OTH REGION (1430),30600208,CDM,306,RC,87906,HCPCS,facility,both,,,,3386.25,3386.25,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC  GENOTYPE DNA HIV OTH REGION (1430),30600208,CDM,306,RC,87906,HCPCS,facility,both,,,,2488.2,2488.2,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,HC  GENOTYPE DNA HIV OTH REGION (1430),30600208,CDM,306,RC,87906,HCPCS,facility,both,,,,109.39,109.39,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC  GENOTYPE DNA HEPATITIS B (100),30600209,CDM,306,RC,87912,HCPCS,facility,both,,,,236.8,236.8,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC  GENOTYPE DNA HEPATITIS B (100),30600209,CDM,306,RC,87912,HCPCS,facility,both,,,,176.94,176.94,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC  GENOTYPE DNA HEPATITIS B (100),30600209,CDM,306,RC,87912,HCPCS,facility,both,,,,174,174,,,,,,,,,,Gross Charge Type: HB ABN SH ESTIMATES ONLY
H004,"HC INFECT AGENT DET,GI 3-5 TARGET",30600211,CDM,306,RC,87505,HCPCS,facility,both,,,,142.08,142.08,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,"HC INFECT AGENT DET,GI 3-5 TARGET",30600211,CDM,306,RC,87505,HCPCS,facility,both,,,,117.6,117.6,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,HC SMEAR COMPLEX STAIN,30600213,CDM,306,RC,87209,HCPCS,facility,both,,,,23.69,23.69,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,HC SMEAR COMPLEX STAIN,30600213,CDM,306,RC,87209,HCPCS,facility,both,,,,16.01,16.01,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,"HC INFEC AGENT DET,GI  6-11 TARGETS",30600214,CDM,306,RC,87506,HCPCS,facility,both,,,,284.17,284.17,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,"HC INFEC AGENT DET,GI  6-11 TARGETS",30600214,CDM,306,RC,87506,HCPCS,facility,both,,,,262.99,262.99,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
H004,"HC INFEC AGENT DET,GI  12-25 TARGETS",30600215,CDM,306,RC,87507,HCPCS,facility,both,,,,426.27,426.27,,,,,,,,,,Gross Charge Type: SH LAB 42
H004,"HC INFEC AGENT DET,GI  12-25 TARGETS",30600215,CDM,306,RC,87507,HCPCS,facility,both,,,,300,300,,,,,,,,,,Gross Charge Type: SH REF LAB MEDICARE DC FEE SCHEDULE
